tweet_id	tweet_time	tweet_text	tweet_coordinates	lat_origin	long_origin	uber_estimate
831292471594274816	2017-02-13 19:02:24-05:00	"Spread Love It's #TheKingWay Use The Promo Code \"KingVDay\" And Save\u2026 https://t.co/QgF6tWk5aM"	[35.22634798, -80.84172903]	35.22634798	-80.84172903	26.0
831292657729167360	2017-02-13 19:03:08-05:00	"XOTIC BOBS by @1Shauna\u2026 https://t.co/cn8oxprhUC"	[35.13882, -80.93291]	35.13882	-80.93291	34.0
831292663198461957	2017-02-13 19:03:10-05:00	"jonasridgesnowtubing fun when it's 60-70 degrees outside. #MudTubing #SnowTubing #fpcmorganton\u2026 https://t.co/15h9TuA64o"	[35.98280389, -81.8955054]	35.98280389	-81.8955054	-1
831292680332120065	2017-02-13 19:03:14-05:00	"Serious accident in #Charlotte on Providence Rd W west of Lancaster Hwy #traffic https://t.co/FWT2jwzDxj"	[35.04053, -80.86155]	35.04053	-80.86155	30.0
831292757431971841	2017-02-13 19:03:32-05:00	"19:03   Wind:Calm   Dry   45\u00b0F   RH:41%   Dp:23\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831292894665285632	2017-02-13 19:04:05-05:00	"After review of extraordinary event tool, CMPD, critics &amp; city attorney told council that it's likely time for a\u2026 https://t.co/GeV3jRwbOX"	[35.22483977, -80.84079342]	35.22483977	-80.84079342	28.0
831292897529995264	2017-02-13 19:04:06-05:00	"CMPD city chief Kerr Putney tells city council there's a better way to do things. Sgst city repels xtraordinary eve\u2026 https://t.co/kWDoDHzbQx"	[35.22483977, -80.84079342]	35.22483977	-80.84079342	28.0
831292901443334144	2017-02-13 19:04:07-05:00	"Kemba Walker's in a 5-game slump. As coach Steve Clifford noted, no other Charlotte Hornets player has picked up\u2026 https://t.co/GeV3jRwbOX"	[35.22483977, -80.84079342]	35.22483977	-80.84079342	28.0
831292992124231684	2017-02-13 19:04:28-05:00	"\ud83d\udd34NEW EVENT\ud83d\udd34 #CMG/ROCNATIONS @yogottikom another and special guest on SATURDAY, FEBRUARY 2\ufe0f\u20e35\ufe0f\u20e3\u2026 https://t.co/5yOrGZKLxG"	[35.22783, -80.83911]	35.22783	-80.83911	25.0
831293003310456833	2017-02-13 19:04:31-05:00	"Last Saturday took an L but this Sunday we bounce back #RIDE @\u2026 https://t.co/qZPNzDOC9Z"	[36.1625727, -81.8732727]	36.1625727	-81.8732727	-1
831293022767833088	2017-02-13 19:04:35-05:00	"Watch Rickey Porter, Jayvoine Parker and the Wildcats take on St. Andrews live at the link\u2026 https://t.co/h1lDc9NvRl"	[35.23324, -80.85089]	35.23324	-80.85089	26.0
831293196952940544	2017-02-13 19:05:17-05:00	"Just listed by Patti Ray in #Westmisnter #SC. 329 Chickasaw! Please retweet!  https://t.co/vw3ymgNIXN https://t.co/EGMTfa7S5N"	[34.546701, -83.06712]	34.546701	-83.06712	30.0
831293265706115072	2017-02-13 19:05:33-05:00	"Our last game of the 2016-17 Season #jvcheerfam\ud83d\udc9b #lovemycheerteam\ud83c\udf80\u2026 https://t.co/4WN3gyKKFa"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831293813687779328	2017-02-13 19:07:44-05:00	"I'm at Dish in Charlotte, NC https://t.co/WKvtbH8mkN"	[35.21981941, -80.81210375]	35.21981941	-80.81210375	24.0
831293824865558530	2017-02-13 19:07:47-05:00	"Riding home listening to @djchuckclasik on gogoradiolive\u2026 https://t.co/VPJQ0n4Lpj"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831293973025140736	2017-02-13 19:08:22-05:00	"#lovemycheerteam\ud83c\udf80 #jvcheerfam\ud83d\udc9b #oneproudcoach #gobears @ Gray'S\u2026 https://t.co/bTdESskBq1"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831294026355609600	2017-02-13 19:08:35-05:00	"Interested in a #job in #Columbia, SC? This could be a great fit: https://t.co/7PknEzuIjp #Hiring"	[34.0007104, -81.0348144]	34.0007104	-81.0348144	33.0
831294056831524865	2017-02-13 19:08:42-05:00	"Cant wait to read this piece of #bmx #history \ud83e\udd18\ud83c\udffe Super thankful to for all the Support\u2026 https://t.co/YBACscy9rw"	[35.65417758, -78.85280941]	35.65417758	-78.85280941	39.0
831294228709928960	2017-02-13 19:09:23-05:00	"Court side with some baddies \ud83d\udc1d \ud83c\udf03 #buzzcity @ Time Warner Cable Arena https://t.co/NJIBsMBo9N"	[35.22547832, -80.83930659]	35.22547832	-80.83930659	27.0
831294519228370945	2017-02-13 19:10:32-05:00	"19:10   Wind:Calm   Dry   45\u00b0F   RH:42%   Dp:23\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831294651592273920	2017-02-13 19:11:04-05:00	"Tomorrow is Valentine's Day. Come join us for the tapping of our brand new cherry stout! It has\u2026 https://t.co/B5a6XDVYDm"	[35.20845, -80.86263]	35.20845	-80.86263	29.0
831294654314344449	2017-02-13 19:11:04-05:00	"#lovemycheerteam\ud83c\udf80 #oneproudcoach #jvcheerfam\ud83d\udc9b #lastgameoftheseason @\u2026 https://t.co/GyMwzhcn4R"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831294679593451522	2017-02-13 19:11:10-05:00	"Jasey making her \"and 1\"!!! @ Northwoods Park Middle https://t.co/3CZwqPMWpZ"	[34.77290719, -77.43920003]	34.77290719	-77.43920003	42.0
831294680897839104	2017-02-13 19:11:11-05:00	"Enjoying a movie with mom #nevergoingbacktoregularseats\u2026 https://t.co/BCqeHmAlXv"	[35.14039275, -80.74074785]	35.14039275	-80.74074785	26.0
831294853887643648	2017-02-13 19:11:52-05:00	"Want to work in #Durham, NC? View our latest opening: https://t.co/JyGZu12Hzf #Nursing #Job #Jobs #Hiring"	[36.025609, -78.9853813]	36.025609	-78.9853813	92.0
831294885919612929	2017-02-13 19:12:00-05:00	"Might've had a heart attack with you that high up, but I still love my monkey of a bf #mcm @\u2026 https://t.co/kYeuZyRBLB"	[35.4808, -81.5142]	35.4808	-81.5142	-1
831294918781984776	2017-02-13 19:12:08-05:00	"#oneproudcoach #lastgameoftheseason #lovemycheerteam\ud83c\udf80 @ Gray'S Creek\u2026 https://t.co/bsBJFd0vXq"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831295104040185861	2017-02-13 19:12:52-05:00	"Floral, hoppy and thirst quenching. - Drinking a Hop Cakes (2017) by @nodabrewing at @randomtap  \u2014 https://t.co/Czf0ZAS9Gb #photo"	[34.1284, -80.8578]	34.1284	-80.8578	38.0
831295366318415873	2017-02-13 19:13:54-05:00	"#waitforthehashbrown# #sillygirls #theymakemelaugh #lovemycheerteam\ud83c\udf80\u2026 https://t.co/UxbPAOwlpY"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831295909044637698	2017-02-13 19:16:04-05:00	"#teammotto #classy #lovemycheerteam\ud83c\udf80 @ Gray'S Creek High School https://t.co/7O5EkQ6zz4"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831295943450451972	2017-02-13 19:16:12-05:00	"A bit thin but easy to drink, and with a decent coffee flavor.... (Early Riser Coffee Porter) https://t.co/onIMtmEaA7"	[34.1284, -80.8578]	34.1284	-80.8578	38.0
831296070663675905	2017-02-13 19:16:42-05:00	"I saw my little old Ice Factory this weekend. The first building I\u2026 https://t.co/qii9S5zBJt"	[34.0144, -81.0333]	34.0144	-81.0333	34.0
831296131703373824	2017-02-13 19:16:57-05:00	"Don't let the smile fool you, I was actually freezing @ Elk Mountain\u2026 https://t.co/p8LJ2Sja9A"	[36.23280887, -81.48654321]	36.23280887	-81.48654321	-1
831296179447140352	2017-02-13 19:17:08-05:00	"Happy birthday to one of my favorite people! Ilysm and I hope your bday was amazing\u2764 @ Kappa\u2026 https://t.co/l0Ttn2AfkE"	[35.60293, -77.35841]	35.60293	-77.35841	41.0
831296280647311368	2017-02-13 19:17:32-05:00	"19:17   Wind:Calm   Dry   45\u00b0F   RH:41%   Dp:22\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831296320409329666	2017-02-13 19:17:42-05:00	"Clear skies, warm weather and the wind in my ponytail. . . . All the makings of a perfect\u2026 https://t.co/WuaHvjHTi2"	[35.2108, -80.8363]	35.2108	-80.8363	26.0
831296351354896384	2017-02-13 19:17:49-05:00	"\ud83c\udf12 @ Columbia , South Carolina https://t.co/G9ozMK6rXi"	[34.00055556, -81.04416667]	34.00055556	-81.04416667	33.0
831296354634784769	2017-02-13 19:17:50-05:00	"I'm loving the mybrandlashes Chatty Kathy Plumping Lip Mask. It hydrated my sister lala_m_d_k\u2026 https://t.co/LrSxKh7zEC"	[35.20714874, -80.86007687]	35.20714874	-80.86007687	31.0
831296494154153984	2017-02-13 19:18:23-05:00	"Ladies night!! #smg #fiftyshadesdarker #vdaywiththegirls @ Studio\u2026 https://t.co/cmZTBY66JH"	[35.22538, -80.84201]	35.22538	-80.84201	27.0
831296734777192448	2017-02-13 19:19:20-05:00	"#classy #teammotto #sternminime @ Gray'S Creek High School https://t.co/Vmj3mieS4s"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831296848589647872	2017-02-13 19:19:48-05:00	"ASK ME WHERE HOW YOU CAN GET THAT #BLEUDECHAVIN @ Charlotte, North Carolina https://t.co/NpyNTXB6PZ"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831297053577838592	2017-02-13 19:20:36-05:00	"#Be Mine! Happy #Valentines Day Y'all! 2017 @ Springs at Essex Farms Apartments https://t.co/nK0UgDzSWB"	[32.810955, -80.0552673]	32.810955	-80.0552673	76.0
831297103494275076	2017-02-13 19:20:48-05:00	"Roasty Creamy stout. Delicious roasted malt flavor. - Drinking a Too Cream Stout at @randomtap - https://t.co/VxIEXqMZ1i #photo"	[34.1284, -80.8578]	34.1284	-80.8578	38.0
831297253226717186	2017-02-13 19:21:24-05:00	"The first place I ever bought cigars back in 1997...and a must stop every time I'm in Charlotte!\u2026 https://t.co/sHVwwFeEWK"	[35.15243273, -80.83193817]	35.15243273	-80.83193817	30.0
831297468230799360	2017-02-13 19:22:15-05:00	"Just listed by Sorrel Hoover in #Seneca #SC. 00 Sitton Mill Road! Please retweet!  https://t.co/5OGcCWYIxI https://t.co/ka5UqLQsWx"	[34.612824, -82.9516403]	34.612824	-82.9516403	34.0
831297807269007361	2017-02-13 19:23:36-05:00	"I literally only came to watch Embiid play andd I don't see him. #researchfirst \n#instagood\u2026 https://t.co/WdGIZlvrJZ"	[35.22547832, -80.83930659]	35.22547832	-80.83930659	27.0
831297822049787904	2017-02-13 19:23:40-05:00	"Can you recommend anyone for this #job in #Charleston, SC? https://t.co/Jg5OkYDXZL #Sales #Hiring"	[32.7764749, -79.9310512]	32.7764749	-79.9310512	65.0
831297851061891072	2017-02-13 19:23:47-05:00	"Dammit @iamjzapal I'm in Love wit you now \ud83d\ude29\ud83d\ude0d#juicegodapproved \ud83d\udca6\ud83d\udca6\ud83d\udca6\ud83d\ude0d#everybodywantthejuice\u2026 https://t.co/NisNGEHGca"	[35.0547, -80.8502]	35.0547	-80.8502	26.0
831297866400407552	2017-02-13 19:23:50-05:00	"Model Crush Monday \ud83d\udc95 \nHair Stylist: Alicia Lele\nMUA: Keyy Lofton\nDesigner: Nancy VanWhy\u2026 https://t.co/gcLrI8KYBb"	[34.2232, -77.9121]	34.2232	-77.9121	30.0
831297943986528256	2017-02-13 19:24:09-05:00	"If you're looking for work in #Enoree, SC, check out this #job: https://t.co/DPpbbGdgEW #BusinessMgmt #Hiring"	[34.6586101, -81.8879884]	34.6586101	-81.8879884	28.0
831298042255048704	2017-02-13 19:24:32-05:00	"19:24   Wind:Calm   Dry   44\u00b0F   RH:43%   Dp:23\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831298127437119488	2017-02-13 19:24:53-05:00	"Just posted a photo @ Columbia , South Carolina https://t.co/KL5oNjg1d4"	[34.00055556, -81.04416667]	34.00055556	-81.04416667	33.0
831295909044637698	2017-02-13 19:16:04-05:00	"#teammotto #classy #lovemycheerteam\ud83c\udf80 @ Gray'S Creek High School https://t.co/7O5EkQ6zz4"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831295943450451972	2017-02-13 19:16:12-05:00	"A bit thin but easy to drink, and with a decent coffee flavor.... (Early Riser Coffee Porter) https://t.co/onIMtmEaA7"	[34.1284, -80.8578]	34.1284	-80.8578	38.0
831296070663675905	2017-02-13 19:16:42-05:00	"I saw my little old Ice Factory this weekend. The first building I\u2026 https://t.co/qii9S5zBJt"	[34.0144, -81.0333]	34.0144	-81.0333	34.0
831296131703373824	2017-02-13 19:16:57-05:00	"Don't let the smile fool you, I was actually freezing @ Elk Mountain\u2026 https://t.co/p8LJ2Sja9A"	[36.23280887, -81.48654321]	36.23280887	-81.48654321	-1
831296179447140352	2017-02-13 19:17:08-05:00	"Happy birthday to one of my favorite people! Ilysm and I hope your bday was amazing\u2764 @ Kappa\u2026 https://t.co/l0Ttn2AfkE"	[35.60293, -77.35841]	35.60293	-77.35841	41.0
831296280647311368	2017-02-13 19:17:32-05:00	"19:17   Wind:Calm   Dry   45\u00b0F   RH:41%   Dp:22\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831296320409329666	2017-02-13 19:17:42-05:00	"Clear skies, warm weather and the wind in my ponytail. . . . All the makings of a perfect\u2026 https://t.co/WuaHvjHTi2"	[35.2108, -80.8363]	35.2108	-80.8363	26.0
831296351354896384	2017-02-13 19:17:49-05:00	"\ud83c\udf12 @ Columbia , South Carolina https://t.co/G9ozMK6rXi"	[34.00055556, -81.04416667]	34.00055556	-81.04416667	33.0
831296354634784769	2017-02-13 19:17:50-05:00	"I'm loving the mybrandlashes Chatty Kathy Plumping Lip Mask. It hydrated my sister lala_m_d_k\u2026 https://t.co/LrSxKh7zEC"	[35.20714874, -80.86007687]	35.20714874	-80.86007687	31.0
831296494154153984	2017-02-13 19:18:23-05:00	"Ladies night!! #smg #fiftyshadesdarker #vdaywiththegirls @ Studio\u2026 https://t.co/cmZTBY66JH"	[35.22538, -80.84201]	35.22538	-80.84201	27.0
831296734777192448	2017-02-13 19:19:20-05:00	"#classy #teammotto #sternminime @ Gray'S Creek High School https://t.co/Vmj3mieS4s"	[34.92180038, -78.90372924]	34.92180038	-78.90372924	32.0
831296848589647872	2017-02-13 19:19:48-05:00	"ASK ME WHERE HOW YOU CAN GET THAT #BLEUDECHAVIN @ Charlotte, North Carolina https://t.co/NpyNTXB6PZ"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831297053577838592	2017-02-13 19:20:36-05:00	"#Be Mine! Happy #Valentines Day Y'all! 2017 @ Springs at Essex Farms Apartments https://t.co/nK0UgDzSWB"	[32.810955, -80.0552673]	32.810955	-80.0552673	76.0
831297103494275076	2017-02-13 19:20:48-05:00	"Roasty Creamy stout. Delicious roasted malt flavor. - Drinking a Too Cream Stout at @randomtap - https://t.co/VxIEXqMZ1i #photo"	[34.1284, -80.8578]	34.1284	-80.8578	38.0
831297253226717186	2017-02-13 19:21:24-05:00	"The first place I ever bought cigars back in 1997...and a must stop every time I'm in Charlotte!\u2026 https://t.co/sHVwwFeEWK"	[35.15243273, -80.83193817]	35.15243273	-80.83193817	30.0
831297468230799360	2017-02-13 19:22:15-05:00	"Just listed by Sorrel Hoover in #Seneca #SC. 00 Sitton Mill Road! Please retweet!  https://t.co/5OGcCWYIxI https://t.co/ka5UqLQsWx"	[34.612824, -82.9516403]	34.612824	-82.9516403	34.0
831297807269007361	2017-02-13 19:23:36-05:00	"I literally only came to watch Embiid play andd I don't see him. #researchfirst \n#instagood\u2026 https://t.co/WdGIZlvrJZ"	[35.22547832, -80.83930659]	35.22547832	-80.83930659	27.0
831297822049787904	2017-02-13 19:23:40-05:00	"Can you recommend anyone for this #job in #Charleston, SC? https://t.co/Jg5OkYDXZL #Sales #Hiring"	[32.7764749, -79.9310512]	32.7764749	-79.9310512	65.0
831297851061891072	2017-02-13 19:23:47-05:00	"Dammit @iamjzapal I'm in Love wit you now \ud83d\ude29\ud83d\ude0d#juicegodapproved \ud83d\udca6\ud83d\udca6\ud83d\udca6\ud83d\ude0d#everybodywantthejuice\u2026 https://t.co/NisNGEHGca"	[35.0547, -80.8502]	35.0547	-80.8502	26.0
831297866400407552	2017-02-13 19:23:50-05:00	"Model Crush Monday \ud83d\udc95 \nHair Stylist: Alicia Lele\nMUA: Keyy Lofton\nDesigner: Nancy VanWhy\u2026 https://t.co/gcLrI8KYBb"	[34.2232, -77.9121]	34.2232	-77.9121	30.0
831297943986528256	2017-02-13 19:24:09-05:00	"If you're looking for work in #Enoree, SC, check out this #job: https://t.co/DPpbbGdgEW #BusinessMgmt #Hiring"	[34.6586101, -81.8879884]	34.6586101	-81.8879884	28.0
831298042255048704	2017-02-13 19:24:32-05:00	"19:24   Wind:Calm   Dry   44\u00b0F   RH:43%   Dp:23\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831298127437119488	2017-02-13 19:24:53-05:00	"Just posted a photo @ Columbia , South Carolina https://t.co/KL5oNjg1d4"	[34.00055556, -81.04416667]	34.00055556	-81.04416667	33.0
831304648036384768	2017-02-13 19:50:47-05:00	"I added more stickers to #DrunkenLove!! Can't wait for #apple to approve \ud83d\udc9b @ Charlotte, North\u2026 https://t.co/08MOmKTTIr"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831304664209436672	2017-02-13 19:50:51-05:00	"After Work!!  #ilovebasketballtv #chilling @ Charlotte, North Carolina https://t.co/XhkGSMnDSA"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831304701341728769	2017-02-13 19:51:00-05:00	"Rep. Jim Jordan: Obamacare Repeal on Trump\u2019s Desk in '6 to 8 Weeks\u2019; Replacement to Follow https://t.co/cKUyUFC6JG\nTrust but verify"	[35.9344401, -78.6775896]	35.9344401	-78.6775896	65.0
831304904870240256	2017-02-13 19:51:48-05:00	"Queen City salmon and spinach! Yumtastic! #foodPorn #sheEatsWell @ Bonefish Grill https://t.co/9y8tY0w0my"	[35.08869194, -80.84514167]	35.08869194	-80.84514167	26.0
831304975552749568	2017-02-13 19:52:05-05:00	"This daddy may not have been super thrilled that his boy was wearing a bubble, but he got over\u2026 https://t.co/j3TUFubS5I"	[33.7997, -80.9642]	33.7997	-80.9642	39.0
831305010399080448	2017-02-13 19:52:14-05:00	"Love the little breakfast sun deck to start the day! Got a lot done today to get things on the\u2026 https://t.co/pzZj9M0TnX"	[34.8, -82.88666667]	34.8	-82.88666667	27.0
831305085833523202	2017-02-13 19:52:32-05:00	"We're #hiring! Read about our latest #job opening here: Guest Room Attendant - Aloft - https://t.co/tF4ww9iR11 #Hospitality #Charlotte, NC"	[35.2270869, -80.8431267]	35.2270869	-80.8431267	26.0
831305088949960705	2017-02-13 19:52:32-05:00	"19:52   Wind:Calm   Dry   43\u00b0F   RH:48%   Dp:25\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
831305141114507264	2017-02-13 19:52:45-05:00	"At 7:05 AM, 5 E Ennice [Surry Co, NC] TRAINED SPOTTER reports NON-TSTM WND DMG #RNK https://t.co/dFkNPTvXw0"	[36.55, -80.91]	36.55	-80.91	43.0
831305248421638144	2017-02-13 19:53:10-05:00	"#Clearskin and confidence--be mine! UNBLEMISH Acne Treatment Sulfur Wash and SOOTHE Sensitive\u2026 https://t.co/Y4YRmM0gaT"	[35.5617294, -78.8803482]	35.5617294	-78.8803482	51.0
831305432195014658	2017-02-13 19:53:54-05:00	"happy #InternetFriendsDay!! big s/o to Twitter &amp; NC radio stations for blessing me with these\u2026 https://t.co/cRq7Bkega2"	[35.22694444, -80.84333333]	35.22694444	-80.84333333	26.0
831305465455792128	2017-02-13 19:54:02-05:00	"\ud83d\udc40\ud83d\ude33\u2b50\ufe0f\ud83d\udd11\ud83c\udfa5\ud83c\udfaf This Friday Feb. 17th Manifest Winnsboro Winnsboro SC The Living Legend \u2b50\ufe0f Pastor Troy\u2026 https://t.co/rdrJaA2s3b"	[34.3652803, -81.0566977]	34.3652803	-81.0566977	39.0
831305475656343552	2017-02-13 19:54:04-05:00	"I-40, Mile Marker 115, East, Morganton, Burke, Vehicle Crash, Lane Closed, at 2/13 4:56 PM https://t.co/GeV3jRwbOX"	[35.22483977, -80.84079342]	35.22483977	-80.84079342	28.0
831305477396930560	2017-02-13 19:54:05-05:00	"Sixers taking on Buzz City in Spectrum Center tonight. The Sixers lose every time I see them play in CLT https://t.co/GeV3jRwbOX"	[35.22483977, -80.84079342]	35.22483977	-80.84079342	28.0
831305527787401220	2017-02-13 19:54:17-05:00	"The concentration is THICK tonight. Gonna be some good paintings!!! \n-\n-\n-\n#cltlife\u2026 https://t.co/s15usk1TfF"	[35.2124, -80.85937]	35.2124	-80.85937	33.0
831305654728085505	2017-02-13 19:54:47-05:00	"Treated Rough Cut Fence Posts just in. 1\" x 6\" x 16' @ $ 8.35 per board + tax. Bulk available by\u2026 https://t.co/PPhPG0il7b"	[34.7686, -80.5472]	34.7686	-80.5472	35.0
831305659580870657	2017-02-13 19:54:48-05:00	"\u201cDo one thing everday that scares you\"-Eleanor Roosevelt @ Crowders Mountain State Park https://t.co/O40Bm8iSmW"	[35.21371741, -81.29350358]	35.21371741	-81.29350358	33.0
831305714878406657	2017-02-13 19:55:01-05:00	"Take me home \ud83d\uddfa @ Topsail Island https://t.co/abODfw7S1K"	[34.42654006, -77.54598873]	34.42654006	-77.54598873	24.0
831305945808506880	2017-02-13 19:55:57-05:00	"The chase \n.\n.\n.\n.\n.\n#cx #cyclocross #cxnats #mud #cycling #racing #bikeracing #getmuddy\u2026 https://t.co/JsGOkosuDs"	[35.55512524, -82.58226921]	35.55512524	-82.58226921	49.0
831305968310906880	2017-02-13 19:56:02-05:00	"Interested in a #job in #Columbia, SC? This could be a great fit: https://t.co/uv73uQKINQ #Physician #Veterans\u2026 https://t.co/VdZTALINxn"	[34.0007104, -81.0348144]	34.0007104	-81.0348144	33.0
831306046899564544	2017-02-13 19:56:21-05:00	"We're #hiring! Click to apply: Levi's Stylist, Levi's\u00ae Retail Store, Concord, NC - https://t.co/c275tU0hmp #Retail #Concord, NC #Job #Jobs"	[35.3689981, -80.7222273]	35.3689981	-80.7222273	35.0
831306062007562244	2017-02-13 19:56:24-05:00	"I just finished walking 3.33 miles in 53m:42s with #Endomondo #endorphins https://t.co/5ZBGSE5MXj"	[35.3260211, -80.7733822]	35.3260211	-80.7733822	30.0
831306130039066627	2017-02-13 19:56:40-05:00	"Join the Melton Truck Lines team! See our latest #job opening here: https://t.co/1jZfOGIJ3v #trucking #truckers #flatbed #Huger, SC"	[33.0974397, -79.8039195]	33.0974397	-79.8039195	139.0
831306545132662784	2017-02-13 19:58:19-05:00	"Just posted a photo @ Onyx Charlotte https://t.co/l20fcRB55X"	[35.16932, -80.87872]	35.16932	-80.87872	27.0
831306811927990274	2017-02-13 19:59:23-05:00	"Zo\u00ebs Kitchen Kitchen Leader ( #Charlotte, NC ) https://t.co/Nchd9DOwb1 #emepelo #nowhiring #Hospitalidad #Trabajo\u2026 https://t.co/dd7nkOc4Ny"	[35.2270869, -80.8431267]	35.2270869	-80.8431267	26.0
831306850410852352	2017-02-13 19:59:32-05:00	"19:59   Wind:Calm   Dry   43\u00b0F   RH:51%   Dp:26\u00b0F   BP:30inHg    Mn:Waning Gibbous #CarolinaWx #ClaytonNC"	[35.625556, -78.328611]	35.625556	-78.328611	34.0
